author_id,id_paper
216893039,121823472
209114420,1442193812
255167329,91009764
43368940,144476444
87960219,1445925252
112240780,97614606
137322662,13203356
119407158,4912749
69847012,80290412
149649191,46654239
254816892,91091755
231134442,104445889
126569443,46375910
241857179,2137534044
212525885,48736872
176693477,119144450
180267999,97439533
199753727,2097209828
5157837,2988600
20990370,7507140
40915910,2264740605
276618343,2346978807
195065793,47453272
17893987,1982805
259943626,2221875453
113470551,2096073219
45576611,46589988
128754007,121190398
255279354,2647783
258483496,2216089451
201960511,13874498
171895278,134306513
246728751,2068947849
168251413,145182786
201997859,107623327
4031381,49970282
20676059,1390028553
34855539,80425377
111252001,
89635942,151064846
230177715,101012940
245101563,2109350429
147319514,4616779
170396947,119791910
183569219,143959267
210268882,112890833
118806022,7980166
95796464,2002132
135197892,116170093
184052487,89149751
198743578,95976774
82369106,89020202
222548490,90116756
129442394,123010529
262378498,80242728
215725635,13777669
80242383,81790731
91811950,145110268
106944413,79827922
179203891,2082186150
182666887,115663847
228759344,2095010883
204191304,2097898403
213995997,1516699381
251549362,9092836
96360762,48444054
33350831,7503898
257934434,2198823809
235772821,144055708
135855640,91052767
144876679,46760309
158195650,113789376
155193855,66710559
164239136,87627365
75257476,90565477
270566039,2297109880
193698668,2066455338
235478839,2059928768
274826730,2335904277
30624879,1399103536
218565287,69511433
126354601,9205760
235482877,1742151435
23958943,16253887
106435581,95580962
113009492,2574706
77319590,83628775
185335635,122370956
155003070,104980585
71625186,66135055
11839620,2285779961
53709799,153237325
24889326,3981892
72450894,145186258
80248340,2103044521
45968027,35074704
128735081,88113946
230649470,47830431
168982943,117287138
172981356,88423128
180851446,79730073
231845683,2152835241
12578342,6427667
87115729,66705474
67378732,148842462
99125297,49361467
178921911,2067526908
223216049,1998765194
224117480,2102168427
32558898,6141931
191548549,103645716
256477880,2116775083
186202866,40526371
177326522,114834781
183931904,135740644
222795943,2100231637
89672111,35110551
13624171,3129783
228761829,104386206
189413403,116706397
33699769,2666324
204330765,51171672
19570819,48932910
77518966,152265912
123945916,47991854
226559574,30686890
269893623,2302189602
113500795,100924529
89681121,33785918
136960986,15158204
73576704,119595922
195527855,50459341
269284225,2297691994
255989970,2228673
78402966,153739056
59519296,21616140
68206240,144659026
84949233,6925690
165097918,120034127
238370823,101977779
22458615,119194681
140971869,5561466
135926710,2029185596
7626067,5530191
124305949,46902725
100221604,11211760
193575406,2052691586
208345781,48975717
23072415,2144649096
25826502,38541261
34974323,49147261
268670837,2197784936
232430141,2110243014
252367265,2066516452
90415210,48664757
121181276,143762946
132047294,108198097
167782234,49961911
179026004,87967249
196026910,1411174557
265449953,2108324760
155125932,6839870
36087052,145824384
31562119,16970360
88812793,84280641
125058569,72553081
113369758,1431390687
110396725,4334877
216955674,1672408178
130113484,107779937
130800542,15076789
155113241,145403020
6350943,3608781
203720147,12528825
95789001,13147500
195490351,148700485
237996594,1723170
159471213,15612966
183340401,120637481
189363144,98635401
18019367,144034035
268186377,2287855299
145604338,70902665
177710677,103081513
181067981,49030897
182230044,148895905
190518241,52297832
253211162,2124644303
228244847,136708132
113089354,3702327
274797030,2108906575
15487862,65825898
28485963,2156493637
181969625,84552877
29216136,14851486
193895118,82381217
96808376,69910439
3573883,50028391
276616737,2347207547
80490809,2160534
193736362,31522634
193744423,144688031
190590286,66627403
127616202,1477435509
132963287,1435555187
109458601,1741230308
52040671,144994281
2677056,122532904
246852339,2154524814
8678349,143962583
22638841,31657753
62173528,2152991459
34808071,145141694
126664440,80628556
110714546,101923193
208754449,2331898761
220381901,46611901
218924507,143994159
251746131,2006385039
72235275,4157128
138464820,116759686
85339728,145045202
112710859,49858174
109030589,2110314976
109495592,35591946
268586144,2292527151
161446094,13065750
127940365,30961486
136436401,2070032793
138568261,91366955
88777166,2206094482
148294100,2083388437
220265543,153575474
85648104,2259578711
238412682,101497083
230536434,2044522817
233698238,116262566
208100330,31520104
26729151,8329867
844951,101742400
16985969,48147520
90084775,6027670
79616434,47302557
148643233,79329415
150094372,114621050
173504418,121827678
192905632,2095393630
228028518,2032856308
196155953,2382516
167974175,88335575
206127782,145793821
265367,3687538
152085783,114964900
1587920,1398194664
94311139,91286823
75814934,71119078
63102413,38925513
164858796,46923733
189442539,114088913
190794198,134524373
21811786,5209550
61996730,69549496
85128723,102536660
87732529,145321080
245852459,2108174575
120469305,91479432
71568376,6392760
145882738,72013689
210251349,74475924
152336262,1749432
64551036,40143382
90572846,1441229064
109521759,145815723
147532944,113278702
219209334,49838261
198965504,8689838
118430867,47302736
89629313,46783780
1583102,2459996
171030559,2067784688
220373508,2117799029
142666426,116983805
250880137,2177756868
90779428,5959462
40409021,30905405
68347055,49693017
37865428,2284128
86313323,5126846
186386478,144276039
148692934,119031647
194734117,2068118699
120915933,95991258
107260591,96153129
130437295,78490474
224160124,152120566
154640820,37230476
46957914,46180846
9157857,46474380
125961332,73001985
37740332,5676857
195770583,89827452
35995700,1391185715
153470063,119258210
159188441,87162161
164757113,12469693
142493373,100593306
173858199,66330787
198260162,147158927
58698005,2127961987
4689269,2961093
164043531,144053260
155741816,121681171
111658864,144023802
144155845,6191158
227094375,2027435705
236900662,136476238
81727670,49661510
108229363,98847839
237486848,1945225715
9995084,145504955
12385015,5423350
83121456,87946697
19562678,4617893
17012664,36439272
94126380,93471220
218079095,119765789
135359786,145110526
131452651,87373376
149269199,92364226
228253192,116828545
821454,2088748
8344168,6749772
22680428,82673180
188542423,8506735
94597918,50135873
244449421,2141458510
164495191,82753430
30750980,6998867
270120785,2248339392
233608522,145554494
276240962,1411172797
11253311,4202369
30101737,3845217
91847217,91744760
107120585,96040136
195967602,6942347
181986676,96084707
1272980,5989008
262195095,65835171
11281260,2407026
21033558,4054412
90048111,4660236
112731969,152605884
23750623,144441023
90905740,21675010
147111288,77557704
226781671,67027525
197383395,144448046
130239324,49739153
270762268,2280903734
68907658,2099238155
72441177,143963032
183107384,102005617
185792436,146248933
173705177,91859810
224297388,2002024918
107061362,29980276
224922521,71492444
19464545,4000079
122618069,102537698
151942777,119022102
240566351,151329659
78617183,1420745247
264045200,2258001665
93930959,134133878
107801929,96190298
235376510,114600036
102770424,40987197
108696045,98012271
144617992,144835105
224576852,152346285
249434685,151201154
112215425,84529071
86493820,11984327
153372678,48067065
165454727,116305638
193212873,145025547
199341498,151461708
15143374,1750345
220632530,144139288
95706601,71475159
171513173,134267993
260761391,3490883
206992014,19197436
22676250,2763309
13605160,117918602
266809839,2277998223
100981771,89567631
6769581,2093345
76169992,2059857856
177479510,87329461
189727316,67184439
229726132,1837395
144425017,6278013
123615813,31365495
20578947,3305018
58894083,2079199657
93866858,92225319
95839847,80985477
238514536,66663954
119731774,1392308532
212001742,91053717
63444480,71818299
202867278,1381099096
189110764,49988085
155784084,1958625
127935133,98207409
248442242,2163818089
61165368,2090890069
193118703,2058816780
234664153,66034194
158302151,1486177497
24807572,4110281
59269509,2062793617
64739990,48062911
223719273,50730441
136371425,115231920
148440268,73126317
154824391,32147705
262583814,2137918834
266654448,4080448
163829576,115508027
94452909,48994600
133984442,2129442228
257434583,145500527
39486097,2083204696
43610614,9907421
148744878,2232104
174305888,136063133
253873957,123471947
3355507,2052045
92874888,88700271
117544639,2107215053
112364604,72502972
177869425,135701655
176658111,136345530
117106338,83374515
242361599,98914571
225516839,40496610
255033823,115636173
32185536,123451695
158199482,2082537584
133487653,1412716519
133690002,108287572
171543471,2057489587
245123611,83404657
78371357,8483647
157348934,3606017
261420609,2233918936
43787120,2107463520
157941017,118347010
195361888,87183019
175258571,87928540
267535559,2283245608
270767331,2308486856
268855060,6764374
5353906,3326840
38116587,6853162
93426870,153640135
138833630,9126488
132670231,107653206
232668995,33340475
165795643,116259905
19255658,3864093
221091574,2073901373
224887336,145558213
25563630,39071258
17085949,145141624
44423388,4480757
85573868,48532418
183026403,135035100
188560248,108638136
176357355,135415257
258299811,38315670
42125579,47502936
15128411,6548315
22704506,46481080
34163864,153056159
58105514,5631853
73040201,143817524
227142366,2152767922
122855906,95681903
229342598,3830421
8288935,3944664
147480211,117875972
238580031,144046643
149435653,88760792
177767787,13344240
215864226,2080703528
237695639,116717832
98808134,66004807
265466194,2167480960
22001349,3329456
58609220,2224091
125740668,3305603
127274159,80615301
126180090,50662353
129052524,1403737691
155227647,120366343
175941341,102791148
179126785,116895784
25205283,2151116267
209773590,49672545
263743007,2095778337
274429381,122008309
96546314,92055717
127834029,145166843
218879738,
204450569,1397329727
165684943,2074406778
85890370,2107218392
237907493,2129349928
2835443,12572739
107579035,145678599
114693316,2713211
123567697,119685517
134044432,144701768
84939350,8147884
268108434,2288682655
32672932,2226142545
248181005,2161534187
72929008,48349970
76757922,11166154
54465408,2064053795
185464799,149142316
169754719,115284940
135256369,113795420
197491316,1478493866
259059794,2219523513
153006329,113533303
107567019,145445276
110383436,97712610
222963618,88298935
64309173,52582300
218288923,72950341
182688288,48312307
259620999,1608869304
72419074,11027270
253631418,48032631
37190486,145043997
36852234,13580852
44340747,144462338
130401190,73484377
168049290,1515960854
223400493,147131843
54887495,49556425
243129259,2140483998
130278157,88544399
125189044,72787344
152490285,1406647706
163001731,48415188
167078060,2054092103
107093541,96713538
70557584,48505627
68201429,119025974
95184218,9853774
17090623,145334435
11445113,14187391
211898089,1519036893
211910652,88554707
161183449,50668107
187727042,73447386
269369992,2298340597
271861965,2316007457
233999098,153139404
70826787,1979930
115062982,47386696
93165633,144344046
124872297,2066999496
239684302,2078572976
212066202,1519681855
173091754,136729496
160142619,104739815
246854945,72440721
26233313,2717312
84025551,144223944
93058293,81473943
177335734,145163449
120231494,144090806
146754423,82568666
213329507,114694632
269215392,2005240346
27393492,2201378
86276085,38180375
248929685,6837755
268815246,116864397
249490365,117955037
58563142,3794081
207818408,2098815255
35432900,3877211
83959393,143872272
169116361,50655108
148677424,3383132
262989515,100811474
251028013,48439303
120421105,2810348
267105881,2115538590
197987146,93716670
168943406,4014159
158049062,3154528
25949876,143648538
246787114,2154218253
34881193,16190487
89562417,40505692
126311633,94058540
156682220,107909036
174660895,108017805
178594578,92718128
179627923,70000971
248644976,5679537
4091569,2335477409
262106835,6612014
90270929,66153632
124047803,1405686175
57817622,46203851
226214159,46718449
129206037,1895146
167028217,123248504
154036498,17128678
204699945,47875577
38582881,47916567
156027639,7567571
117084740,103269774
130092449,2095942172
89083165,89103418
156354689,152472677
9058054,4304893
32012404,33990657
253440756,2342568216
56431098,2084518728
115927865,100742240
181897323,148896033
271102479,84439442
277012642,52075397
63601420,2112459949
164886137,52266556
163903705,2156056689
197825687,52011284
227424987,2032503582
111585391,46240111
199429530,144829520
106896447,97110275
80547050,2107304019
227141431,26985443
159480022,47351109
84701951,144357456
119645431,2069661970
256000581,2158509211
8996793,89629691
86647421,2064142851
36830867,4023000
169394376,3579831
412416,145959418
112215923,2069581597
95085009,92370623
138521307,49892940
146284753,71152215
189101667,147271283
267950915,47212003
126347802,103133337
274484572,2333735079
95599323,40962428
123041739,121465628
142905974,145678709
84329800,46367110
175799489,135563275
274368603,2155061973
161887722,46618002
83505761,86947694
179313804,104991354
178546228,2064903233
147515468,114773069
208797490,2091014196
32166966,144655640
68740871,80400211
138074544,49267240
174967334,135299855
173783803,72785042
181148875,83694770
208567322,25496105
205658142,1422635255
228790975,149147728
242980809,2072037539
77924379,88140055
16780728,101216153
1333243,71854633
71000541,52113506
119128150,103189554
186576018,48911181
215565078,66038691
149862668,104548014
257519651,145254280
140222545,2097480266
106378017,2108333001
53767599,13727300
253214301,1521517836
40748989,6092592
276792212,2348617302
58253389,8865641
108804206,2111326496
159787941,2071208944
173629202,75132953
140541004,152478889
213984658,1422490604
114851691,145632931
203889172,116745399
98448890,1409186820
194421838,3836841
198971706,2097447459
183277109,83032839
189906818,49128834
143501298,37748159
141256748,82855270
264786586,2264022161
255219952,2058752896
238782514,2213598763
79705649,23527889
106882379,69873704
20486983,2240948153
127686800,4211999
246293365,2061584857
193506967,104495903
181490102,136615060
162586003,107985272
92221713,88893740
158886561,2081729047
206208223,8132938
1585773,2496872
87580427,1411919598
227649152,89516883
102925719,2103948636
264457859,2214767725
255534486,1665407707
184965228,149276092
119249102,1420110475
116779503,101990005
9840079,11922079
268788062,2294136787
221731382,5041488
224814165,1999935996
18527211,20478840
72082825,114276108
32054915,2744381
94384531,48841671
128951417,93406656
232638501,2047763293
158448319,122446014
230939562,91132428
196711706,93775911
270062030,2288614866
84531048,70319742
272877158,2221345270
228804436,1403830336
250677196,2177193011
174572347,136195697
88670280,80434281
272710524,2304458155
115758949,40772269
211980572,135429037
16698775,1976008
173163189,117492237
157277247,120038708
164474515,115738113
173228676,135763804
231449794,100486684
217319522,122257149
223839356,135993570
266000288,2233851288
15896973,2642349
168903573,1400826097
16423144,1390008905
244763446,2145953834
170700747,2072245016
202586133,15741609
229415227,49726065
250320607,103929941
84787968,46801327
85883570,50376709
242789618,67286006
196973953,12445851
109562598,3144369
5436643,50161015
245148148,1414005406
246791657,2155434165
247111381,50658047
165452711,118488932
195934398,36577444
89252310,66894948
109071334,2059474111
131115195,108052581
267429551,48636131
220671582,36192771
261533933,2237799846
27637369,2115381208
127486894,144773547
127722508,145125630
143387588,51346201
92441132,91578499
64189917,1403249140
187784966,90085093
171044404,134877625
53352582,8605635
246505937,80406833
135675452,98161033
276474591,2346168394
77071195,81854281
91948385,91840472
177028599,136324845
177242513,100638652
254416031,14712231
249778750,40627456
167981064,123450724
268633557,2292876968
158290175,122770735
147018176,101453621
176278178,88292018
252771262,2146347613
67823931,113254097
141716198,4112577
218492725,3841285
272069913,2319191558
29346974,2056029777
78253014,143735078
181447154,133568693
246904106,2155516082
269078680,2054636880
61248947,2079946901
28703179,46338702
130474293,145270128
266503744,2276106049
201669908,88894182
216445863,5560055
121072384,91306097
152959548,50083410
241457625,21095332
264048159,70077451
273459806,2264621714
29499733,2239192516
235437007,2098374099
213285891,3954643
216385176,
26833352,145292953
100771816,2067681197
79824318,46884753
80305395,2073474964
159892893,1506925317
190396583,144016138
221703569,2071848608
89772680,2111082915
93213597,31617937
250861909,2177766097
223296435,80906239
204422327,144441532
182036788,48608664
165624767,48950103
160289258,87071892
147817906,4823774
16731362,2679821
113704412,100500279
89955565,133963485
85224412,47312545
129879254,101519854
227028000,2112333163
201911033,41132290
170630768,1453515433
177359170,4134359
145457263,1573606580
192201609,2093734924
194628585,2077967871
114681320,116494420
137000631,46466992
266836272,103706388
270076290,2303537812
80031550,145597644
51715093,46486171
75660530,77584379
160372725,123610733
143314410,52013356
31435424,4897385
31801736,12801075
85728965,2071136092
95955136,3600972
170439030,134356589
176890316,82470806
174302010,136640101
227447194,2052687597
198980342,2081950459
149415857,1891510
37959523,145075314
111864947,1450152241
55364620,16271026
227397237,2032434040
197552078,2156021359
133747009,3360239
22883253,5899336
32736314,4423859
89216323,2075958261
246533549,2118229187
157694621,3009048
2016936,2899668
76087004,5280127
256874604,134402702
163046410,90298198
270850245,2237607990
108414033,2058311334
247573860,2159432227
23045270,77867731
96176540,32245622
122383054,2060877338
4054882,4951922
44260806,2005233435
228219693,88302555
128101247,2072698105
137794495,40549118
15123378,47304181
22771054,2053476651
126792813,35152100
120681023,48038522
230704096,1581614827
178481735,104231381
215952476,71153727
34909154,4888342
90113853,88327688
271039807,2281616551
196384259,15375461
92783053,92729522
104420589,1394992784
163309631,101320306
28183985,3220417
116891152,1439178762
24492976,1404524849
208535927,1393611829
94319145,144051681
226794449,30407607
148125461,52598007
258922193,2186028656
207295539,2397144
151712649,2071418138
25227952,1803900427
20214632,115560895
45296529,144220060
62621822,12925834
72710960,32825358
125373215,102281681
71918960,39321976
15938614,1737492
131495969,51116000
7344439,2033474
19799883,3617109
36891412,12666044
152300943,119387520
180204299,136746956
185971457,40221273
59304362,35324019
11960891,3651262
36357623,1981502
68957200,11948674
97045296,116192984
139852784,2077968178
125188815,34631670
108019820,119046987
242751525,2053843340
18797550,2555623
261934969,2263850743
24182494,1725301
225707626,92113083
114177861,9689258
146061299,108104630
207494013,3876932
85260930,12029953
36628036,2148761625
61347239,71299963
179544464,135843017
170695702,134751057
226380510,2004997965
219269660,2146271762
45844748,47080483
257987016,2143555027
248605634,2093215041
123453963,145739751
121000748,95887634
157301213,103952627
128916654,145969791
850452,1412388303
78012988,21401096
98810621,92974477
103850001,1445458625
244981722,34945757
212775015,2145072268
170093975,134119092
171687449,119728534
177554294,90092441
237760076,2005369840
240534061,32749807
151603699,115485011
113234855,101573911
159988595,82051471
192652780,117632268
216652670,34135638
232843758,66750707
170056974,103599174
171855062,134155006
188537316,148478381
138421255,116305272
89497667,88637453
264327655,6317146
241207037,2036019348
149625714,2091014298
8552735,1972896
72131596,50643545
80403400,5859503
186678990,146755709
181135807,74637866
111601277,73308854
138656658,21505675
258193925,2214663875
253377129,2004654208
109911302,2482829
82989311,3848933
104169610,2264376
150569320,2056573698
246870231,1400343904
261252572,21473766
139755620,1489046327
38132695,16636172
71840744,2092057593
84937453,49030558
166082263,103521358
184377274,88507125
267072873,2280208274
189090056,147281961
42660129,3714674
45445531,2172338087
42353577,31904114
238118651,144363156
98722530,46827107
130290842,80559566
143379087,104248358
181188876,143681487
233467248,2086935674
95256592,27239537
227783985,135672707
167485635,1838382
12814299,7986804
63194620,2069094957
40757275,2069630656
23210137,51049417
97972957,92564252
20324759,3677216
73804102,13731193
87564716,2059061028
32527173,38145540
74989389,80969842
248381642,2163461301
152607539,78186617
151661545,116378693
176105454,91662994
207475197,31986008
43575481,2058863189
123102535,144765973
4148567,12528924
121480520,49393934
188142292,49709812
203047514,71496577
122326374,1400978217
267592515,2137687892
73743181,84608016
138266300,86938423
133092773,82312800
165099956,81898312
179402977,70347723
156262288,2067438652
203273128,1388119777
143503140,1404538940
135060936,91729787
96364559,144002813
160488031,2099093745
199173317,73466245
203600534,1398926410
53108524,50315816
113142965,143644398
76359835,48030988
144085155,2030537
146698268,93419475
242389350,2079878204
187284982,2071972714
10767007,2246155434
229386695,115162566
21130308,33526292
270706290,35915010
23634831,49701099
90196594,89804807
218717587,1707026243
218707509,1484824791
171793615,2081139097
234985325,2183896040
84099492,1399525297
166258699,117954675
202211950,1396114879
81665603,40417094
96189724,145600565
275809711,2341613618
14139147,48033278
58604640,4033643
31753968,40231140
91015920,82493065
83415725,4971900
144191996,40182326
160841977,119602580
242546462,12587014
38484262,9129431
9351814,2257665169
92697125,48247044
134467245,91242063
236810575,121097246
179845219,72641102
266192920,2186428729
2676686,5785529
45076974,2250630394
13481707,2296579
68804854,115728699
90337533,2114362846
185029979,71941903
141698344,69025800
274663835,2334934668
52832558,98494605
32794594,1691044
109745222,65792249
164068199,123435864
248243677,49103404
94706833,38936745
224609726,2002013862
150587049,118777620
220046618,2806478
232010493,71587835
196258877,66199717
236658075,1412772536
193422654,8083753
202956655,87233602
12390429,4274996
17622907,47204431
8613414,2089216866
187712649,144482682
123111873,2253237225
117403943,5491631
225321415,82120519
226105113,144903323
89744795,145295756
115680898,121638921
215785294,5250420
29759363,1905637
39766075,4736014
157411209,152149683
216579098,2082056747
170943238,2267464375
232225998,2031482
117008452,2107707712
201742724,13398712
154840280,8160268
32204444,84220797
178296532,134687131
217008451,148553108
110054961,92048430
7385589,145660432
30351431,152605875
190731063,49801490
197834658,67028187
180209972,80211433
180096858,2058956759
167449276,82243084
139109083,100582076
262116729,1681394049
170372814,4127145
95773712,83321496
34562712,152703813
2319403,2962919
228771901,29324351
250865682,2178139482
161089052,104571870
127333959,144292452
229066993,2235564754
272801287,2125859041
135795301,113803204
148807184,31317147
131548761,51191341
190853591,145526980
230061630,2043538135
163235520,2055348971
169148550,153728518
106474994,91648648
94304440,15441561
8773591,13779342
41292868,144913122
268933969,2295177028
234817851,2013765
145415,40370033
214234949,1582777854
99905398,144287292
114767675,115560246
245740059,93273277
86589518,2109850683
89329984,2093051780
156214578,104678693
201407106,145638396
139704313,145791681
62627232,145779137
236388096,2056181172
152842362,12929108
94127764,38855725
133731150,107683231
143122949,2053225886
194222019,146998158
200699168,103520840
52996189,1432551785
12348218,2135727426
269995549,2128294987
19409223,3463418
143894544,74932086
247337554,3903539
3545675,2118678100
20656057,9674411
268492916,2291665917
64350271,72178844
42049598,40761742
122539158,49239396
211399915,121466220
181543938,89686548
135583410,92186875
170137887,134435504
172178317,134887948
67865972,46702608
261395654,2087616565
155052371,49851163
32473364,16572822
30450922,13883569
79604461,47070735
160470224,122169044
181847621,72882023
186801614,117629712
139698055,91219367
162826464,152644485
3809397,2056717649
275684257,2340913193
76643015,2058123463
193158733,120725313
177864477,116609795
239414608,2134496477
75826351,5556512
262066133,2243894930
18990652,103353059
97817544,145988071
46299244,2243592619
41072519,1411211996
118530316,101518778
74425017,79832289
129166873,2556178
274400841,2333097780
252263971,145858726
3271491,48161232
5517,4399162
44941603,1784090
114753979,101172637
63077811,19416189
79798660,84099583
185791094,2108606015
79486176,47999129
163840975,104223733
213424524,147685507
184573971,88182096
73599247,2980045
25512387,2107228478
32595012,31570782
22799079,35002626
22339365,21042928
70731774,2577094
78386716,82387539
175636690,96329015
216569716,1660958833
223700854,136265544
244921312,8734957
116935561,92001819
275072689,2337409928
8515794,1422110949
44317085,5796204
55799272,2239810481
130498285,104882940
191182234,2058526580
201499536,148127092
209065995,1453636378
86389249,2648684
112594653,94219587
234945832,6120054
232842361,145168723
245623295,2148621036
265221821,2067317476
171164223,134432061
98576517,31405972
222476981,2126149186
268829187,148337569
249043964,51975402
269529355,2299572329
205247691,2256644790
12044726,16270054
139399992,74996823
211833041,51440475
233089931,108749253
5185897,2059091
104928534,11214075
35115228,4079031
40882525,122097044
44459717,87330323
148110146,47243558
121311915,103036256
276372050,2266109095
151707612,39541275
63483079,73138312
106749492,73494901
144834130,2060429531
55412070,48677978
85848648,52313122
38049520,82126229
259847336,2109362998
234554129,115991231
249454520,2112544565
58324198,2104171
196172681,11835734
197033523,13193927
42188291,5591044
55296916,41222822
143268734,1405548667
74935348,80738803
97840580,92308648
193043885,2081734570
97733513,118420447
115641782,100759722
129766070,32018454
41593220,103815250
144638893,82247431
256475728,49625411
219923095,1753347237
251685294,2110390231
136957911,91032688
224775136,88077491
228583830,2036074929
169893232,2038143722
218325541,2060074272
40288433,17057092
71533589,46269822
111915263,88172939
143816448,101711285
145866415,116567916
230487712,1521285003
25200485,46870472
267979233,2287340025
81114216,46891901
265318504,116051190
245322709,52299638
23366497,84333236
96440471,150979604
271891885,2276432896
30828370,81176143
90470397,89293483
185395906,88080801
162950202,118696679
111521845,72868099
35824332,2386190
71739227,32886107
203490721,39527243
145054684,71765406
71000494,52030549
151661512,121414133
148833563,1938292
