http://example.org/research#paper135795301	http://example.org/research#cites	http://example.org/research#paper132047294
http://example.org/research#paper193744423	http://example.org/research#cites	http://example.org/research#paper115758949
http://example.org/research#author297866	http://example.org/research#writes	http://example.org/research#paper31161567
http://example.org/research#paper243850063	http://example.org/research#cites	http://example.org/research#paper245951771
http://example.org/research#paper94319145	http://example.org/research#cites	http://example.org/research#paper8288935
http://example.org/research#paper222443404	http://example.org/research#cites	http://example.org/research#paper186421253
http://example.org/research#author177479510	http://example.org/research#writes	http://example.org/research#paper102302917
http://example.org/research#author130113484	http://example.org/research#writes	http://example.org/research#paper107779937
http://example.org/research#paper212920317	http://example.org/research#cites	http://example.org/research#paper226214159
http://example.org/research#paper256477880	http://example.org/research#cites	http://example.org/research#paper266836272
http://example.org/research#paper204330765	http://example.org/research#hasKeyword	http://example.org/research#topicdata_querying
http://example.org/research#author236658075	http://example.org/research#writes	http://example.org/research#paper38431124
http://example.org/research#author182633449	http://example.org/research#writes	http://example.org/research#paper91835554
http://example.org/research#paper251549362	http://example.org/research#cites	http://example.org/research#paper158785904
http://example.org/research#author94706833	http://example.org/research#writes	http://example.org/research#paper37722146
http://example.org/research#author27819708	http://example.org/research#writes	http://example.org/research#paper145972931
http://example.org/research#author258311982	http://example.org/research#writes	http://example.org/research#paper144599360
http://example.org/research#paper118955455	http://example.org/research#cites	http://example.org/research#paper44941603
http://example.org/research#author112364604	http://example.org/research#writes	http://example.org/research#paper72502972
http://example.org/research#paper212525885	http://example.org/research#cites	http://example.org/research#paper237455926
http://example.org/research#paper40757275	http://example.org/research#cites	http://example.org/research#paper185792436
http://example.org/research#author244763446	http://example.org/research#writes	http://example.org/research#paper92081835
http://example.org/research#paper96546314	http://example.org/research#hasKeyword	http://example.org/research#topicMaterials_Science
http://example.org/research#paper145604338	http://example.org/research#hasKeyword	http://example.org/research#topicEducation
http://example.org/research#author5949008	http://example.org/research#writes	http://example.org/research#paper3555201
http://example.org/research#paper21033558	http://example.org/research#cites	http://example.org/research#paper62437555
http://example.org/research#paper64551036	http://example.org/research#cites	http://example.org/research#paper233089931
http://example.org/research#paper244981722	http://example.org/research#cites	http://example.org/research#paper135197892
http://example.org/research#author58324198	http://example.org/research#writes	http://example.org/research#paper1701341
http://example.org/research#paper252771262	http://example.org/research#cites	http://example.org/research#paper190853591
http://example.org/research#paper8996793	http://example.org/research#cites	http://example.org/research#paper9995084
http://example.org/research#volume32	http://example.org/research#year	1996
http://example.org/research#paper267950915	http://example.org/research#cites	http://example.org/research#paper61165368
http://example.org/research#paper152336262	http://example.org/research#cites	http://example.org/research#paper41283967
http://example.org/research#author227094375	http://example.org/research#writes	http://example.org/research#paper4092855
http://example.org/research#paper181986676	http://example.org/research#hasKeyword	http://example.org/research#topicdata_management
http://example.org/research#author98808134	http://example.org/research#writes	http://example.org/research#paper66004807
http://example.org/research#author58319686	http://example.org/research#writes	http://example.org/research#paper2054989959
http://example.org/research#author178830209	http://example.org/research#writes	http://example.org/research#paper122171591
http://example.org/research#paper222963618	http://example.org/research#cites	http://example.org/research#paper78617183
http://example.org/research#paper9157857	http://example.org/research#publishedIn	http://example.org/research#volume45
http://example.org/research#author63444480	http://example.org/research#writes	http://example.org/research#paper71818299
http://example.org/research#paper43368940	http://example.org/research#publishedIn	http://example.org/research#volume2
http://example.org/research#paper3573883	http://example.org/research#hasKeyword	http://example.org/research#topicbig_data
http://example.org/research#author174660895	http://example.org/research#writes	http://example.org/research#paper108017805
http://example.org/research#author265221821	http://example.org/research#writes	http://example.org/research#paper6062335
http://example.org/research#paper20324759	http://example.org/research#publishedIn	http://example.org/research#volume3
http://example.org/research#paper146800937	http://example.org/research#cites	http://example.org/research#paper133250740
http://example.org/research#paper154640820	http://example.org/research#hasKeyword	http://example.org/research#topicEconomics
http://example.org/research#paper5353906	http://example.org/research#hasKeyword	http://example.org/research#topicbig_data
http://example.org/research#paper85573868	http://example.org/research#hasKeyword	http://example.org/research#topicAgricultural_and_Food_Sciences
http://example.org/research#paper3771212	http://example.org/research#hasKeyword	http://example.org/research#topicChemistry
http://example.org/research#paper28377837	http://example.org/research#cites	http://example.org/research#paper224775136
http://example.org/research#paper97045296	http://example.org/research#hasKeyword	http://example.org/research#topicChemistry
http://example.org/research#paper9157857	http://example.org/research#cites	http://example.org/research#paper262583814
http://example.org/research#paper232037089	http://example.org/research#hasKeyword	http://example.org/research#topicEnvironmental_Science
http://example.org/research#author192905632	http://example.org/research#writes	http://example.org/research#paper2072952878
http://example.org/research#paper85260930	http://example.org/research#cites	http://example.org/research#paper75658845
http://example.org/research#paper173333141	http://example.org/research#cites	http://example.org/research#paper114816665
http://example.org/research#paper254906339	http://example.org/research#cites	http://example.org/research#paper173783803
http://example.org/research#author187727042	http://example.org/research#writes	http://example.org/research#paper73447386
http://example.org/research#paper257907297	http://example.org/research#cites	http://example.org/research#paper230066111
http://example.org/research#paper218492725	http://example.org/research#cites	http://example.org/research#paper133473369
http://example.org/research#paper147111288	http://example.org/research#cites	http://example.org/research#paper89649956
http://example.org/research#author92240370	http://example.org/research#writes	http://example.org/research#paper79229097
http://example.org/research#paper276474591	http://example.org/research#cites	http://example.org/research#paper227028000
http://example.org/research#paper18797550	http://example.org/research#cites	http://example.org/research#paper85848648
http://example.org/research#author158195650	http://example.org/research#writes	http://example.org/research#paper113789376
http://example.org/research#author54192166	http://example.org/research#writes	http://example.org/research#paper2057773913
http://example.org/research#paper198287896	http://example.org/research#cites	http://example.org/research#paper101981808
http://example.org/research#paper144155845	http://example.org/research#cites	http://example.org/research#paper245101563
http://example.org/research#author194222019	http://example.org/research#writes	http://example.org/research#paper146998158
http://example.org/research#paper92402955	http://example.org/research#cites	http://example.org/research#paper175980049
http://example.org/research#author3572902	http://example.org/research#writes	http://example.org/research#paper153451254
http://example.org/research#paper243134242	http://example.org/research#cites	http://example.org/research#paper253631418
http://example.org/research#author236388096	http://example.org/research#writes	http://example.org/research#paper1748621
http://example.org/research#paper11839620	http://example.org/research#hasKeyword	http://example.org/research#topicEducation
http://example.org/research#paper259056233	http://example.org/research#cites	http://example.org/research#paper256359227
http://example.org/research#paper109911302	http://example.org/research#cites	http://example.org/research#paper175799489
http://example.org/research#paper61417329	http://example.org/research#cites	http://example.org/research#paper83415725
http://example.org/research#paper224297388	http://example.org/research#hasKeyword	http://example.org/research#topicLaw
http://example.org/research#author84787968	http://example.org/research#writes	http://example.org/research#paper153773431
http://example.org/research#author85224412	http://example.org/research#writes	http://example.org/research#paper2094501685
http://example.org/research#paper224117480	http://example.org/research#hasKeyword	http://example.org/research#topicdata_modeling
http://example.org/research#author30647830	http://example.org/research#writes	http://example.org/research#paper10742548
http://example.org/research#author130800542	http://example.org/research#writes	http://example.org/research#paper104981306
http://example.org/research#paper78061338	http://example.org/research#cites	http://example.org/research#paper153535830
http://example.org/research#author125983630	http://example.org/research#writes	http://example.org/research#paper95926472
http://example.org/research#author44423388	http://example.org/research#writes	http://example.org/research#paper145865822
http://example.org/research#author43575481	http://example.org/research#writes	http://example.org/research#paper6725621
http://example.org/research#paper12044726	http://example.org/research#publishedIn	http://example.org/research#volume3
http://example.org/research#paper65165576	http://example.org/research#cites	http://example.org/research#paper9840079
http://example.org/research#author274826730	http://example.org/research#writes	http://example.org/research#paper2335904277
http://example.org/research#paper122326374	http://example.org/research#cites	http://example.org/research#paper90572846
http://example.org/research#author164886137	http://example.org/research#writes	http://example.org/research#paper52266556
http://example.org/research#author5185897	http://example.org/research#writes	http://example.org/research#paper2059091
http://example.org/research#author23045270	http://example.org/research#writes	http://example.org/research#paper13277720
http://example.org/research#author274424848	http://example.org/research#writes	http://example.org/research#paper2323900823
http://example.org/research#paper54465408	http://example.org/research#cites	http://example.org/research#paper194734117
http://example.org/research#paper266642232	http://example.org/research#cites	http://example.org/research#paper169754719
http://example.org/research#paper234664153	http://example.org/research#cites	http://example.org/research#paper126180090
http://example.org/research#paper63194620	http://example.org/research#hasKeyword	http://example.org/research#topicEnvironmental_Science
http://example.org/research#paper84025551	http://example.org/research#cites	http://example.org/research#paper166258699
http://example.org/research#paper187712649	http://example.org/research#cites	http://example.org/research#paper213995997
http://example.org/research#paper2584989	http://example.org/research#hasKeyword	http://example.org/research#topicMathematics
http://example.org/research#paper212066202	http://example.org/research#hasKeyword	http://example.org/research#topicdata_querying
http://example.org/research#paper82080195	http://example.org/research#cites	http://example.org/research#paper267592515
http://example.org/research#paper162011604	http://example.org/research#hasKeyword	http://example.org/research#topicdata_modeling
http://example.org/research#paper25512387	http://example.org/research#hasKeyword	http://example.org/research#topicdata_management
http://example.org/research#paper167454971	http://example.org/research#hasKeyword	http://example.org/research#topicEconomics
http://example.org/research#author231845683	http://example.org/research#writes	http://example.org/research#paper2108192857
http://example.org/research#paper8552735	http://example.org/research#publishedIn	http://example.org/research#volume73
http://example.org/research#author84025551	http://example.org/research#writes	http://example.org/research#paper88482023
http://example.org/research#author165454727	http://example.org/research#writes	http://example.org/research#paper116305638
http://example.org/research#paper56396101	http://example.org/research#hasKeyword	http://example.org/research#topicGeology
http://example.org/research#author201669908	http://example.org/research#writes	http://example.org/research#paper143712150
http://example.org/research#paper161089052	http://example.org/research#cites	http://example.org/research#paper159988595
http://example.org/research#paper33350831	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper7385589	http://example.org/research#hasKeyword	http://example.org/research#topicChemistry
http://example.org/research#paper36891412	http://example.org/research#publishedIn	http://example.org/research#volume60
http://example.org/research#paper189413403	http://example.org/research#hasKeyword	http://example.org/research#topicbig_data
http://example.org/research#paper92441132	http://example.org/research#hasKeyword	http://example.org/research#topicEnvironmental_Science
http://example.org/research#paper237695639	http://example.org/research#hasKeyword	http://example.org/research#topicdata_querying
http://example.org/research#paper137200542	http://example.org/research#hasKeyword	http://example.org/research#topicEngineering
http://example.org/research#paper165454727	http://example.org/research#cites	http://example.org/research#paper70731774
http://example.org/research#paper113483692	http://example.org/research#hasKeyword	http://example.org/research#topicindexing
http://example.org/research#author232225998	http://example.org/research#writes	http://example.org/research#paper144522872
http://example.org/research#author4916573	http://example.org/research#writes	http://example.org/research#paper2111498064
http://example.org/research#paper218492725	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper119128150	http://example.org/research#hasKeyword	http://example.org/research#topicMathematics
http://example.org/research#author245123611	http://example.org/research#writes	http://example.org/research#paper1847400
http://example.org/research#edition2011_5th_international_conference_on_bioinformatics_and_biomedical_engineering	http://example.org/research#year	2011
http://example.org/research#author115680898	http://example.org/research#writes	http://example.org/research#paper121638921
http://example.org/research#paper82826594	http://example.org/research#hasKeyword	http://example.org/research#topicBiology
http://example.org/research#paper70557584	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#author135855640	http://example.org/research#writes	http://example.org/research#paper30165014
http://example.org/research#author263908609	http://example.org/research#writes	http://example.org/research#paper2256974703
http://example.org/research#author225707626	http://example.org/research#writes	http://example.org/research#paper92113083
http://example.org/research#paper171119560	http://example.org/research#cites	http://example.org/research#paper117257273
http://example.org/research#paper190595972	http://example.org/research#hasKeyword	http://example.org/research#topicHistory
http://example.org/research#paper216893039	http://example.org/research#cites	http://example.org/research#paper53767599
http://example.org/research#paper4054882	http://example.org/research#hasKeyword	http://example.org/research#topicdata_storage
http://example.org/research#paper270439980	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper257987016	http://example.org/research#cites	http://example.org/research#paper80242383
http://example.org/research#paper145415	http://example.org/research#cites	http://example.org/research#paper264786586
http://example.org/research#paper152523251	http://example.org/research#hasKeyword	http://example.org/research#topicdata_processing
http://example.org/research#paper113234855	http://example.org/research#hasKeyword	http://example.org/research#topicEngineering
http://example.org/research#paper23072415	http://example.org/research#cites	http://example.org/research#paper213984658
http://example.org/research#paper160470224	http://example.org/research#cites	http://example.org/research#paper136570958
http://example.org/research#author45076974	http://example.org/research#writes	http://example.org/research#paper1404553126
http://example.org/research#paper269078680	http://example.org/research#cites	http://example.org/research#paper252567488
http://example.org/research#paper257987016	http://example.org/research#publishedIn	http://example.org/research#volume32
http://example.org/research#paper195490351	http://example.org/research#cites	http://example.org/research#paper173629202
http://example.org/research#paper122828144	http://example.org/research#cites	http://example.org/research#paper94597918
http://example.org/research#author45492176	http://example.org/research#writes	http://example.org/research#paper2044391564
http://example.org/research#author24807572	http://example.org/research#writes	http://example.org/research#paper2266014
http://example.org/research#paper235482877	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper144155845	http://example.org/research#cites	http://example.org/research#paper28183985
http://example.org/research#paper120915933	http://example.org/research#cites	http://example.org/research#paper163903705
http://example.org/research#paper4689269	http://example.org/research#hasKeyword	http://example.org/research#topicMaterials_Science
http://example.org/research#volume8	http://example.org/research#year	2017
http://example.org/research#author227094375	http://example.org/research#writes	http://example.org/research#paper30386194
http://example.org/research#author111915263	http://example.org/research#writes	http://example.org/research#paper88172939
http://example.org/research#paper3355507	http://example.org/research#publishedIn	http://example.org/research#volume31
http://example.org/research#paper11960891	http://example.org/research#publishedIn	http://example.org/research#volume60
http://example.org/research#paper127940365	http://example.org/research#cites	http://example.org/research#paper90270929
http://example.org/research#paper131495969	http://example.org/research#cites	http://example.org/research#paper198971706
http://example.org/research#paper185395906	http://example.org/research#cites	http://example.org/research#paper24807572
http://example.org/research#author85579053	http://example.org/research#writes	http://example.org/research#paper145916753
http://example.org/research#paper151661512	http://example.org/research#hasKeyword	http://example.org/research#topicPolitical_Science
http://example.org/research#paper136436401	http://example.org/research#cites	http://example.org/research#paper222963618
http://example.org/research#paper15938614	http://example.org/research#cites	http://example.org/research#paper181447154
http://example.org/research#paper93058293	http://example.org/research#cites	http://example.org/research#paper3771212
http://example.org/research#author215725635	http://example.org/research#writes	http://example.org/research#paper6629885
http://example.org/research#paper170630768	http://example.org/research#cites	http://example.org/research#paper64309173
http://example.org/research#author11960891	http://example.org/research#writes	http://example.org/research#paper47110144
http://example.org/research#paper224160124	http://example.org/research#cites	http://example.org/research#paper109458601
http://example.org/research#paper240108624	http://example.org/research#hasKeyword	http://example.org/research#topicbig_data
http://example.org/research#author37190486	http://example.org/research#writes	http://example.org/research#paper16187264
http://example.org/research#paper226263664	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper9058054	http://example.org/research#cites	http://example.org/research#paper45844748
http://example.org/research#author170439030	http://example.org/research#writes	http://example.org/research#paper134356589
http://example.org/research#author255279354	http://example.org/research#writes	http://example.org/research#paper2647783
http://example.org/research#author256000581	http://example.org/research#writes	http://example.org/research#paper2158511121
http://example.org/research#paper21313187	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper93213597	http://example.org/research#hasKeyword	http://example.org/research#topicMaterials_Science
http://example.org/research#paper11839620	http://example.org/research#cites	http://example.org/research#paper243134242
http://example.org/research#author199341498	http://example.org/research#writes	http://example.org/research#paper151461708
http://example.org/research#paper139399992	http://example.org/research#hasKeyword	http://example.org/research#topicEngineering
http://example.org/research#paper146001372	http://example.org/research#cites	http://example.org/research#paper12456871
http://example.org/research#paper246081813	http://example.org/research#cites	http://example.org/research#paper201499536
http://example.org/research#author206208223	http://example.org/research#writes	http://example.org/research#paper2079195587
http://example.org/research#paper31951556	http://example.org/research#cites	http://example.org/research#paper1587920
http://example.org/research#paper128735081	http://example.org/research#hasKeyword	http://example.org/research#topicEnvironmental_Science
http://example.org/research#author75660530	http://example.org/research#writes	http://example.org/research#paper9885177
http://example.org/research#paper168943406	http://example.org/research#cites	http://example.org/research#paper45296529
http://example.org/research#paper39766075	http://example.org/research#cites	http://example.org/research#paper265221821
http://example.org/research#paper107567019	http://example.org/research#hasKeyword	http://example.org/research#topicEngineering
http://example.org/research#paper211898089	http://example.org/research#hasKeyword	http://example.org/research#topicdata_management
http://example.org/research#author167078060	http://example.org/research#writes	http://example.org/research#paper145111704
http://example.org/research#author55364620	http://example.org/research#writes	http://example.org/research#paper1424675901
http://example.org/research#paper8807151	http://example.org/research#cites	http://example.org/research#paper180204299
http://example.org/research#author238782514	http://example.org/research#writes	http://example.org/research#paper2213598763
http://example.org/research#paper174305888	http://example.org/research#hasKeyword	http://example.org/research#topicindexing
http://example.org/research#author218717587	http://example.org/research#writes	http://example.org/research#paper1707026261
http://example.org/research#author226214159	http://example.org/research#writes	http://example.org/research#paper79878511
http://example.org/research#paper61996730	http://example.org/research#cites	http://example.org/research#paper98502109
http://example.org/research#paper189906818	http://example.org/research#cites	http://example.org/research#paper155052371
http://example.org/research#paper73576704	http://example.org/research#hasKeyword	http://example.org/research#topicHistory
http://example.org/research#paper112710859	http://example.org/research#hasKeyword	http://example.org/research#topicEngineering
http://example.org/research#author5157837	http://example.org/research#writes	http://example.org/research#paper145893247
http://example.org/research#paper127834029	http://example.org/research#hasKeyword	http://example.org/research#topicAgricultural_and_Food_Sciences
http://example.org/research#paper235437007	http://example.org/research#hasKeyword	http://example.org/research#topicMaterials_Science
http://example.org/research#author107120585	http://example.org/research#writes	http://example.org/research#paper96040136
http://example.org/research#paper178434463	http://example.org/research#cites	http://example.org/research#paper181897323
http://example.org/research#paper2677056	http://example.org/research#publishedIn	http://example.org/research#volume45
http://example.org/research#volume2	http://example.org/research#year	2015
http://example.org/research#paper193903969	http://example.org/research#cites	http://example.org/research#paper134044432
http://example.org/research#author68804854	http://example.org/research#writes	http://example.org/research#paper79395148
http://example.org/research#paper27637369	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper94597918	http://example.org/research#cites	http://example.org/research#paper17085949
http://example.org/research#author127486894	http://example.org/research#writes	http://example.org/research#paper144773547
http://example.org/research#author274400841	http://example.org/research#writes	http://example.org/research#paper2333098786
http://example.org/research#paper32204444	http://example.org/research#cites	http://example.org/research#paper245740059
http://example.org/research#paper11540839	http://example.org/research#cites	http://example.org/research#paper219269660
http://example.org/research#paper242827109	http://example.org/research#cites	http://example.org/research#paper270706290
http://example.org/research#paper166730365	http://example.org/research#hasKeyword	http://example.org/research#topicBusiness
http://example.org/research#paper258986251	http://example.org/research#cites	http://example.org/research#paper32558898
http://example.org/research#paper120421105	http://example.org/research#cites	http://example.org/research#paper217319522
http://example.org/research#paper95085009	http://example.org/research#cites	http://example.org/research#paper230061630
http://example.org/research#author5353906	http://example.org/research#writes	http://example.org/research#paper3326840
http://example.org/research#paper58894083	http://example.org/research#cites	http://example.org/research#paper265789510
http://example.org/research#paper120421105	http://example.org/research#hasKeyword	http://example.org/research#topicMathematics
http://example.org/research#paper157504473	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper230177715	http://example.org/research#cites	http://example.org/research#paper173629202
http://example.org/research#paper158195650	http://example.org/research#cites	http://example.org/research#paper12385015
http://example.org/research#paper159610919	http://example.org/research#hasKeyword	http://example.org/research#topicindexing
http://example.org/research#author191182234	http://example.org/research#writes	http://example.org/research#paper2058526580
http://example.org/research#paper74425017	http://example.org/research#hasKeyword	http://example.org/research#topicMedicine
http://example.org/research#paper110714546	http://example.org/research#cites	http://example.org/research#paper163840975
http://example.org/research#author246791657	http://example.org/research#writes	http://example.org/research#paper2022650
http://example.org/research#author133250740	http://example.org/research#writes	http://example.org/research#paper88738372
http://example.org/research#paper198260162	http://example.org/research#cites	http://example.org/research#paper177479510
http://example.org/research#paper19570819	http://example.org/research#publishedIn	http://example.org/research#volume5
http://example.org/research#paper189363144	http://example.org/research#cites	http://example.org/research#paper152911244
http://example.org/research#author143387588	http://example.org/research#writes	http://example.org/research#paper66555365
http://example.org/research#author53767599	http://example.org/research#writes	http://example.org/research#paper101767181
http://example.org/research#paper267105881	http://example.org/research#cites	http://example.org/research#paper6350943
http://example.org/research#paper160358904	http://example.org/research#cites	http://example.org/research#paper8678349
http://example.org/research#paper114753979	http://example.org/research#cites	http://example.org/research#paper249043964
http://example.org/research#paper154824391	http://example.org/research#cites	http://example.org/research#paper99905398
http://example.org/research#author258311982	http://example.org/research#writes	http://example.org/research#paper3576316
http://example.org/research#paper78370207	http://example.org/research#hasKeyword	http://example.org/research#topicChemistry
http://example.org/research#author40757275	http://example.org/research#writes	http://example.org/research#paper47314054
http://example.org/research#paper202586133	http://example.org/research#cites	http://example.org/research#paper258733880
http://example.org/research#author223874910	http://example.org/research#writes	http://example.org/research#paper2100102921
http://example.org/research#author43368940	http://example.org/research#writes	http://example.org/research#paper144777339
http://example.org/research#paper93930959	http://example.org/research#cites	http://example.org/research#paper63601420
http://example.org/research#author258311982	http://example.org/research#writes	http://example.org/research#paper3675716
http://example.org/research#paper190731063	http://example.org/research#hasKeyword	http://example.org/research#topicdata_querying
http://example.org/research#author138521307	http://example.org/research#writes	http://example.org/research#paper49892940
http://example.org/research#author254816892	http://example.org/research#writes	http://example.org/research#paper1663563148
http://example.org/research#paper215864226	http://example.org/research#cites	http://example.org/research#paper233227270
http://example.org/research#author269529355	http://example.org/research#writes	http://example.org/research#paper2299572329
http://example.org/research#paper185971457	http://example.org/research#cites	http://example.org/research#paper87732529
http://example.org/research#paper116891152	http://example.org/research#hasKeyword	http://example.org/research#topicBiology
http://example.org/research#author132125814	http://example.org/research#writes	http://example.org/research#paper2081450754
http://example.org/research#paper152336262	http://example.org/research#hasKeyword	http://example.org/research#topicComputer_Science
http://example.org/research#author16698775	http://example.org/research#writes	http://example.org/research#paper145435311
http://example.org/research#paper148751422	http://example.org/research#cites	http://example.org/research#paper16780728
